segment_id,poi_category,count,radius_m,category_weight
1092,hospitals_clinics,0,300,12
1093,hospitals_clinics,0,300,12
1094,hospitals_clinics,0,300,12
1095,hospitals_clinics,0,300,12
1096,hospitals_clinics,1,300,12
1097,hospitals_clinics,0,300,12
1098,hospitals_clinics,0,300,12
1099,hospitals_clinics,0,300,12
1100,hospitals_clinics,0,300,12
1101,hospitals_clinics,0,300,12
1102,hospitals_clinics,0,300,12
1103,hospitals_clinics,0,300,12
1104,hospitals_clinics,0,300,12
1105,hospitals_clinics,0,300,12
1106,hospitals_clinics,0,300,12
1107,hospitals_clinics,0,300,12
1108,hospitals_clinics,0,300,12
1109,hospitals_clinics,0,300,12
1110,hospitals_clinics,0,300,12
1111,hospitals_clinics,0,300,12
1112,hospitals_clinics,0,300,12
1,markets_commercial,0,300,8
2,markets_commercial,0,300,8
3,markets_commercial,0,300,8
4,markets_commercial,2,300,8
5,markets_commercial,0,300,8
6,markets_commercial,0,300,8
7,markets_commercial,0,300,8
8,markets_commercial,0,300,8
9,markets_commercial,1,300,8
10,markets_commercial,0,300,8
11,markets_commercial,0,300,8
12,markets_commercial,0,300,8
13,markets_commercial,0,300,8
14,markets_commercial,1,300,8
15,markets_commercial,0,300,8
16,markets_commercial,1,300,8
17,markets_commercial,1,300,8
18,markets_commercial,3,300,8
19,markets_commercial,2,300,8
20,markets_commercial,1,300,8
21,markets_commercial,0,300,8
22,markets_commercial,0,300,8
23,markets_commercial,2,300,8
24,markets_commercial,0,300,8
25,markets_commercial,2,300,8
26,markets_commercial,1,300,8
27,markets_commercial,0,300,8
28,markets_commercial,0,300,8
29,markets_commercial,0,300,8
30,markets_commercial,1,300,8
31,markets_commercial,0,300,8
32,markets_commercial,0,300,8
33,markets_commercial,0,300,8
34,markets_commercial,1,300,8
35,markets_commercial,0,300,8
36,markets_commercial,0,300,8
37,markets_commercial,0,300,8
38,markets_commercial,0,300,8
39,markets_commercial,0,300,8
40,markets_commercial,0,300,8
41,markets_commercial,0,300,8
42,markets_commercial,0,300,8
43,markets_commercial,0,300,8
44,markets_commercial,0,300,8
45,markets_commercial,1,300,8
46,markets_commercial,1,300,8
47,markets_commercial,0,300,8
48,markets_commercial,2,300,8
49,markets_commercial,0,300,8
50,markets_commercial,1,300,8
51,markets_commercial,2,300,8
52,markets_commercial,0,300,8
53,markets_commercial,0,300,8
54,markets_commercial,0,300,8
55,markets_commercial,0,300,8
56,markets_commercial,0,300,8
57,markets_commercial,2,300,8
58,markets_commercial,0,300,8
59,markets_commercial,0,300,8
60,markets_commercial,0,300,8
61,markets_commercial,0,300,8
62,markets_commercial,0,300,8
63,markets_commercial,0,300,8
64,markets_commercial,0,300,8
65,markets_commercial,0,300,8
66,markets_commercial,0,300,8
67,markets_commercial,0,300,8
68,markets_commercial,0,300,8
69,markets_commercial,0,300,8
70,markets_commercial,0,300,8
71,markets_commercial,0,300,8
72,markets_commercial,0,300,8
73,markets_commercial,0,300,8
74,markets_commercial,0,300,8
75,markets_commercial,0,300,8
76,markets_commercial,0,300,8
77,markets_commercial,1,300,8
78,markets_commercial,0,300,8
79,markets_commercial,1,300,8
80,markets_commercial,0,300,8
81,markets_commercial,0,300,8
82,markets_commercial,0,300,8
83,markets_commercial,0,300,8
84,markets_commercial,0,300,8
85,markets_commercial,0,300,8
86,markets_commercial,0,300,8
87,markets_commercial,0,300,8
88,markets_commercial,0,300,8
89,markets_commercial,0,300,8
90,markets_commercial,0,300,8
91,markets_commercial,0,300,8
92,markets_commercial,0,300,8
93,markets_commercial,0,300,8
94,markets_commercial,1,300,8
95,markets_commercial,2,300,8
96,markets_commercial,0,300,8
97,markets_commercial,0,300,8
98,markets_commercial,0,300,8
99,markets_commercial,0,300,8
100,markets_commercial,1,300,8
101,markets_commercial,1,300,8
102,markets_commercial,0,300,8
103,markets_commercial,0,300,8
104,markets_commercial,0,300,8
105,markets_commercial,0,300,8
106,markets_commercial,1,300,8
107,markets_commercial,0,300,8
108,markets_commercial,0,300,8
109,markets_commercial,0,300,8
110,markets_commercial,0,300,8
111,markets_commercial,1,300,8
112,markets_commercial,0,300,8
113,markets_commercial,0,300,8
114,markets_commercial,0,300,8
115,markets_commercial,0,300,8
116,markets_commercial,0,300,8
117,markets_commercial,1,300,8
118,markets_commercial,0,300,8
119,markets_commercial,0,300,8
120,markets_commercial,0,300,8
121,markets_commercial,0,300,8
122,markets_commercial,0,300,8
123,markets_commercial,1,300,8
124,markets_commercial,1,300,8
125,markets_commercial,3,300,8
126,markets_commercial,0,300,8
127,markets_commercial,0,300,8
128,markets_commercial,0,300,8
129,markets_commercial,0,300,8
130,markets_commercial,1,300,8
131,markets_commercial,1,300,8
132,markets_commercial,2,300,8
133,markets_commercial,0,300,8
134,markets_commercial,0,300,8
135,markets_commercial,0,300,8
136,markets_commercial,0,300,8
137,markets_commercial,0,300,8
138,markets_commercial,1,300,8
139,markets_commercial,0,300,8
140,markets_commercial,1,300,8
141,markets_commercial,0,300,8
142,markets_commercial,0,300,8
143,markets_commercial,1,300,8
144,markets_commercial,0,300,8
145,markets_commercial,0,300,8
146,markets_commercial,0,300,8
147,markets_commercial,1,300,8
148,markets_commercial,0,300,8
149,markets_commercial,1,300,8
150,markets_commercial,0,300,8
151,markets_commercial,0,300,8
152,markets_commercial,0,300,8
153,markets_commercial,0,300,8
154,markets_commercial,0,300,8
155,markets_commercial,0,300,8
156,markets_commercial,0,300,8
157,markets_commercial,0,300,8
158,markets_commercial,0,300,8
159,markets_commercial,0,300,8
160,markets_commercial,0,300,8
161,markets_commercial,1,300,8
162,markets_commercial,1,300,8
163,markets_commercial,1,300,8
164,markets_commercial,0,300,8
165,markets_commercial,0,300,8
166,markets_commercial,0,300,8
167,markets_commercial,1,300,8
168,markets_commercial,0,300,8
169,markets_commercial,1,300,8
170,markets_commercial,0,300,8
171,markets_commercial,0,300,8
172,markets_commercial,0,300,8
173,markets_commercial,2,300,8
174,markets_commercial,0,300,8
175,markets_commercial,1,300,8
176,markets_commercial,0,300,8
177,markets_commercial,3,300,8
178,markets_commercial,0,300,8
179,markets_commercial,0,300,8
180,markets_commercial,0,300,8
181,markets_commercial,0,300,8
182,markets_commercial,0,300,8
183,markets_commercial,0,300,8
184,markets_commercial,0,300,8
185,markets_commercial,0,300,8
186,markets_commercial,0,300,8
187,markets_commercial,0,300,8
188,markets_commercial,0,300,8
189,markets_commercial,0,300,8
190,markets_commercial,0,300,8
191,markets_commercial,0,300,8
192,markets_commercial,0,300,8
193,markets_commercial,0,300,8
194,markets_commercial,0,300,8
195,markets_commercial,0,300,8
196,markets_commercial,0,300,8
197,markets_commercial,0,300,8
198,markets_commercial,0,300,8
199,markets_commercial,0,300,8
200,markets_commercial,0,300,8
201,markets_commercial,0,300,8
202,markets_commercial,0,300,8
203,markets_commercial,0,300,8
204,markets_commercial,0,300,8
205,markets_commercial,0,300,8
206,markets_commercial,0,300,8
207,markets_commercial,1,300,8
208,markets_commercial,0,300,8
209,markets_commercial,0,300,8
210,markets_commercial,1,300,8
211,markets_commercial,0,300,8
212,markets_commercial,0,300,8
213,markets_commercial,1,300,8
214,markets_commercial,0,300,8
215,markets_commercial,2,300,8
216,markets_commercial,0,300,8
217,markets_commercial,1,300,8
218,markets_commercial,0,300,8
219,markets_commercial,0,300,8
220,markets_commercial,0,300,8
221,markets_commercial,1,300,8
222,markets_commercial,2,300,8
223,markets_commercial,1,300,8
224,markets_commercial,0,300,8
225,markets_commercial,0,300,8
226,markets_commercial,0,300,8
227,markets_commercial,0,300,8
228,markets_commercial,0,300,8
229,markets_commercial,0,300,8
230,markets_commercial,0,300,8
231,markets_commercial,0,300,8
232,markets_commercial,0,300,8
233,markets_commercial,0,300,8
234,markets_commercial,0,300,8
235,markets_commercial,0,300,8
236,markets_commercial,0,300,8
237,markets_commercial,2,300,8
238,markets_commercial,1,300,8
239,markets_commercial,2,300,8
240,markets_commercial,0,300,8
241,markets_commercial,0,300,8
242,markets_commercial,0,300,8
243,markets_commercial,2,300,8
244,markets_commercial,0,300,8
245,markets_commercial,1,300,8
246,markets_commercial,0,300,8
247,markets_commercial,0,300,8
248,markets_commercial,0,300,8
249,markets_commercial,0,300,8
250,markets_commercial,0,300,8
251,markets_commercial,0,300,8
252,markets_commercial,0,300,8
253,markets_commercial,0,300,8
254,markets_commercial,0,300,8
255,markets_commercial,0,300,8
256,markets_commercial,1,300,8
257,markets_commercial,0,300,8
258,markets_commercial,0,300,8
259,markets_commercial,0,300,8
260,markets_commercial,1,300,8
261,markets_commercial,0,300,8
262,markets_commercial,0,300,8
263,markets_commercial,1,300,8
264,markets_commercial,0,300,8
265,markets_commercial,0,300,8
266,markets_commercial,1,300,8
267,markets_commercial,0,300,8
268,markets_commercial,1,300,8
269,markets_commercial,0,300,8
270,markets_commercial,0,300,8
271,markets_commercial,0,300,8
272,markets_commercial,0,300,8
273,markets_commercial,0,300,8
274,markets_commercial,0,300,8
275,markets_commercial,0,300,8
276,markets_commercial,0,300,8
277,markets_commercial,1,300,8
278,markets_commercial,0,300,8
279,markets_commercial,0,300,8
280,markets_commercial,0,300,8
281,markets_commercial,0,300,8
282,markets_commercial,1,300,8
283,markets_commercial,0,300,8
284,markets_commercial,0,300,8
285,markets_commercial,0,300,8
286,markets_commercial,0,300,8
287,markets_commercial,1,300,8
288,markets_commercial,0,300,8
289,markets_commercial,0,300,8
290,markets_commercial,0,300,8
291,markets_commercial,2,300,8
292,markets_commercial,0,300,8
293,markets_commercial,0,300,8
294,markets_commercial,0,300,8
295,markets_commercial,0,300,8
296,markets_commercial,1,300,8
297,markets_commercial,0,300,8
298,markets_commercial,0,300,8
299,markets_commercial,0,300,8
300,markets_commercial,0,300,8
301,markets_commercial,0,300,8
302,markets_commercial,0,300,8
303,markets_commercial,0,300,8
304,markets_commercial,0,300,8
305,markets_commercial,0,300,8
306,markets_commercial,0,300,8
307,markets_commercial,0,300,8
308,markets_commercial,0,300,8
309,markets_commercial,0,300,8
310,markets_commercial,2,300,8
311,markets_commercial,1,300,8
312,markets_commercial,1,300,8
313,markets_commercial,1,300,8
314,markets_commercial,1,300,8
315,markets_commercial,0,300,8
316,markets_commercial,0,300,8
317,markets_commercial,1,300,8
318,markets_commercial,0,300,8
319,markets_commercial,1,300,8
320,markets_commercial,0,300,8
321,markets_commercial,2,300,8
322,markets_commercial,0,300,8
323,markets_commercial,0,300,8
324,markets_commercial,1,300,8
325,markets_commercial,1,300,8
326,markets_commercial,0,300,8
327,markets_commercial,1,300,8
328,markets_commercial,1,300,8
329,markets_commercial,1,300,8
330,markets_commercial,0,300,8
331,markets_commercial,0,300,8
332,markets_commercial,1,300,8
333,markets_commercial,1,300,8
334,markets_commercial,2,300,8
335,markets_commercial,1,300,8
336,markets_commercial,0,300,8
337,markets_commercial,0,300,8
338,markets_commercial,0,300,8
339,markets_commercial,0,300,8
340,markets_commercial,0,300,8
341,markets_commercial,0,300,8
342,markets_commercial,0,300,8
343,markets_commercial,0,300,8
344,markets_commercial,0,300,8
345,markets_commercial,0,300,8
346,markets_commercial,0,300,8
347,markets_commercial,1,300,8
348,markets_commercial,1,300,8
349,markets_commercial,0,300,8
350,markets_commercial,0,300,8
351,markets_commercial,1,300,8
352,markets_commercial,0,300,8
353,markets_commercial,0,300,8
354,markets_commercial,0,300,8
355,markets_commercial,0,300,8
356,markets_commercial,0,300,8
357,markets_commercial,0,300,8
358,markets_commercial,1,300,8
359,markets_commercial,1,300,8
360,markets_commercial,1,300,8
361,markets_commercial,0,300,8
362,markets_commercial,0,300,8
363,markets_commercial,0,300,8
364,markets_commercial,0,300,8
365,markets_commercial,0,300,8
366,markets_commercial,1,300,8
367,markets_commercial,1,300,8
368,markets_commercial,0,300,8
369,markets_commercial,1,300,8
370,markets_commercial,0,300,8
371,markets_commercial,0,300,8
372,markets_commercial,0,300,8
373,markets_commercial,0,300,8
374,markets_commercial,5,300,8
375,markets_commercial,0,300,8
376,markets_commercial,2,300,8
377,markets_commercial,1,300,8
378,markets_commercial,0,300,8
379,markets_commercial,1,300,8
380,markets_commercial,0,300,8
381,markets_commercial,1,300,8
382,markets_commercial,2,300,8
383,markets_commercial,0,300,8
384,markets_commercial,1,300,8
385,markets_commercial,2,300,8
386,markets_commercial,1,300,8
387,markets_commercial,0,300,8
388,markets_commercial,0,300,8
389,markets_commercial,1,300,8
390,markets_commercial,1,300,8
391,markets_commercial,0,300,8
392,markets_commercial,1,300,8
393,markets_commercial,0,300,8
394,markets_commercial,0,300,8
395,markets_commercial,0,300,8
396,markets_commercial,1,300,8
397,markets_commercial,0,300,8
398,markets_commercial,1,300,8
399,markets_commercial,2,300,8
400,markets_commercial,0,300,8
401,markets_commercial,0,300,8
402,markets_commercial,3,300,8
403,markets_commercial,0,300,8
404,markets_commercial,1,300,8
405,markets_commercial,1,300,8
406,markets_commercial,1,300,8
407,markets_commercial,1,300,8
408,markets_commercial,1,300,8
409,markets_commercial,0,300,8
410,markets_commercial,0,300,8
411,markets_commercial,0,300,8
412,markets_commercial,0,300,8
413,markets_commercial,1,300,8
414,markets_commercial,3,300,8
415,markets_commercial,1,300,8
416,markets_commercial,0,300,8
417,markets_commercial,1,300,8
418,markets_commercial,0,300,8
419,markets_commercial,1,300,8
420,markets_commercial,0,300,8
421,markets_commercial,0,300,8
422,markets_commercial,0,300,8
423,markets_commercial,0,300,8
424,markets_commercial,2,300,8
425,markets_commercial,0,300,8
426,markets_commercial,1,300,8
427,markets_commercial,2,300,8
428,markets_commercial,1,300,8
429,markets_commercial,0,300,8
430,markets_commercial,1,300,8
431,markets_commercial,0,300,8
432,markets_commercial,1,300,8
433,markets_commercial,1,300,8
434,markets_commercial,2,300,8
435,markets_commercial,0,300,8
436,markets_commercial,0,300,8
437,markets_commercial,1,300,8
438,markets_commercial,1,300,8
439,markets_commercial,0,300,8
440,markets_commercial,1,300,8
441,markets_commercial,0,300,8
442,markets_commercial,0,300,8
443,markets_commercial,1,300,8
444,markets_commercial,0,300,8
445,markets_commercial,0,300,8
446,markets_commercial,0,300,8
447,markets_commercial,0,300,8
448,markets_commercial,1,300,8
449,markets_commercial,0,300,8
450,markets_commercial,0,300,8
451,markets_commercial,2,300,8
452,markets_commercial,2,300,8
453,markets_commercial,1,300,8
454,markets_commercial,2,300,8
455,markets_commercial,0,300,8
456,markets_commercial,1,300,8
457,markets_commercial,0,300,8
458,markets_commercial,2,300,8
459,markets_commercial,1,300,8
460,markets_commercial,1,300,8
461,markets_commercial,1,300,8
462,markets_commercial,1,300,8
463,markets_commercial,2,300,8
464,markets_commercial,2,300,8
465,markets_commercial,0,300,8
466,markets_commercial,0,300,8
467,markets_commercial,0,300,8
468,markets_commercial,0,300,8
469,markets_commercial,0,300,8
470,markets_commercial,0,300,8
471,markets_commercial,0,300,8
472,markets_commercial,0,300,8
473,markets_commercial,1,300,8
474,markets_commercial,1,300,8
475,markets_commercial,1,300,8
476,markets_commercial,0,300,8
477,markets_commercial,2,300,8
478,markets_commercial,1,300,8
479,markets_commercial,0,300,8
480,markets_commercial,0,300,8
481,markets_commercial,0,300,8
482,markets_commercial,1,300,8
483,markets_commercial,1,300,8
484,markets_commercial,0,300,8
485,markets_commercial,1,300,8
486,markets_commercial,0,300,8
487,markets_commercial,0,300,8
488,markets_commercial,0,300,8
489,markets_commercial,1,300,8
490,markets_commercial,0,300,8
491,markets_commercial,0,300,8
492,markets_commercial,0,300,8
493,markets_commercial,2,300,8
494,markets_commercial,0,300,8
495,markets_commercial,0,300,8
496,markets_commercial,0,300,8
497,markets_commercial,0,300,8
498,markets_commercial,0,300,8
499,markets_commercial,0,300,8
500,markets_commercial,1,300,8
501,markets_commercial,0,300,8
502,markets_commercial,0,300,8
503,markets_commercial,0,300,8
504,markets_commercial,1,300,8
505,markets_commercial,0,300,8
506,markets_commercial,0,300,8
507,markets_commercial,0,300,8
508,markets_commercial,0,300,8
509,markets_commercial,0,300,8
510,markets_commercial,1,300,8
511,markets_commercial,1,300,8
512,markets_commercial,0,300,8
513,markets_commercial,0,300,8
514,markets_commercial,0,300,8
515,markets_commercial,0,300,8
516,markets_commercial,0,300,8
517,markets_commercial,0,300,8
518,markets_commercial,0,300,8
519,markets_commercial,0,300,8
520,markets_commercial,0,300,8
521,markets_commercial,1,300,8
522,markets_commercial,0,300,8
523,markets_commercial,0,300,8
524,markets_commercial,0,300,8
525,markets_commercial,2,300,8
526,markets_commercial,1,300,8
527,markets_commercial,0,300,8
528,markets_commercial,0,300,8
529,markets_commercial,1,300,8
530,markets_commercial,0,300,8
531,markets_commercial,0,300,8
532,markets_commercial,0,300,8
533,markets_commercial,1,300,8
534,markets_commercial,2,300,8
535,markets_commercial,0,300,8
536,markets_commercial,0,300,8
537,markets_commercial,1,300,8
538,markets_commercial,2,300,8
539,markets_commercial,0,300,8
540,markets_commercial,2,300,8
541,markets_commercial,1,300,8
542,markets_commercial,1,300,8
543,markets_commercial,0,300,8
544,markets_commercial,1,300,8
545,markets_commercial,2,300,8
546,markets_commercial,0,300,8
547,markets_commercial,0,300,8
548,markets_commercial,2,300,8
549,markets_commercial,0,300,8
550,markets_commercial,1,300,8
551,markets_commercial,1,300,8
552,markets_commercial,0,300,8
553,markets_commercial,2,300,8
554,markets_commercial,1,300,8
555,markets_commercial,0,300,8
556,markets_commercial,0,300,8
557,markets_commercial,0,300,8
558,markets_commercial,0,300,8
559,markets_commercial,1,300,8
560,markets_commercial,0,300,8
561,markets_commercial,1,300,8
562,markets_commercial,0,300,8
563,markets_commercial,1,300,8
564,markets_commercial,0,300,8
565,markets_commercial,0,300,8
566,markets_commercial,0,300,8
567,markets_commercial,0,300,8
568,markets_commercial,1,300,8
569,markets_commercial,0,300,8
570,markets_commercial,1,300,8
571,markets_commercial,0,300,8
572,markets_commercial,0,300,8
573,markets_commercial,0,300,8
574,markets_commercial,1,300,8
575,markets_commercial,1,300,8
576,markets_commercial,3,300,8
577,markets_commercial,0,300,8
578,markets_commercial,0,300,8
579,markets_commercial,1,300,8
580,markets_commercial,2,300,8
581,markets_commercial,0,300,8
582,markets_commercial,2,300,8
583,markets_commercial,0,300,8
584,markets_commercial,1,300,8
585,markets_commercial,3,300,8
586,markets_commercial,0,300,8
587,markets_commercial,2,300,8
588,markets_commercial,0,300,8
589,markets_commercial,0,300,8
590,markets_commercial,1,300,8
591,markets_commercial,1,300,8
592,markets_commercial,1,300,8
593,markets_commercial,1,300,8
594,markets_commercial,3,300,8
595,markets_commercial,0,300,8
596,markets_commercial,0,300,8
597,markets_commercial,1,300,8
598,markets_commercial,0,300,8
599,markets_commercial,1,300,8
600,markets_commercial,0,300,8
601,markets_commercial,1,300,8
602,markets_commercial,0,300,8
603,markets_commercial,1,300,8
604,markets_commercial,0,300,8
605,markets_commercial,0,300,8
606,markets_commercial,0,300,8
607,markets_commercial,1,300,8
608,markets_commercial,2,300,8
609,markets_commercial,0,300,8
610,markets_commercial,4,300,8
611,markets_commercial,0,300,8
612,markets_commercial,0,300,8
613,markets_commercial,1,300,8
614,markets_commercial,1,300,8
615,markets_commercial,1,300,8
616,markets_commercial,0,300,8
617,markets_commercial,0,300,8
618,markets_commercial,2,300,8
619,markets_commercial,0,300,8
620,markets_commercial,1,300,8
621,markets_commercial,0,300,8
622,markets_commercial,3,300,8
623,markets_commercial,0,300,8
624,markets_commercial,0,300,8
625,markets_commercial,1,300,8
626,markets_commercial,0,300,8
627,markets_commercial,0,300,8
628,markets_commercial,0,300,8
629,markets_commercial,2,300,8
630,markets_commercial,1,300,8
631,markets_commercial,1,300,8
632,markets_commercial,1,300,8
633,markets_commercial,0,300,8
634,markets_commercial,0,300,8
635,markets_commercial,0,300,8
636,markets_commercial,0,300,8
637,markets_commercial,1,300,8
638,markets_commercial,0,300,8
639,markets_commercial,1,300,8
640,markets_commercial,0,300,8
641,markets_commercial,1,300,8
642,markets_commercial,0,300,8
643,markets_commercial,2,300,8
644,markets_commercial,0,300,8
645,markets_commercial,3,300,8
646,markets_commercial,0,300,8
647,markets_commercial,2,300,8
648,markets_commercial,0,300,8
649,markets_commercial,0,300,8
650,markets_commercial,0,300,8
651,markets_commercial,1,300,8
652,markets_commercial,0,300,8
653,markets_commercial,1,300,8
654,markets_commercial,2,300,8
655,markets_commercial,0,300,8
656,markets_commercial,0,300,8
657,markets_commercial,1,300,8
658,markets_commercial,0,300,8
659,markets_commercial,4,300,8
660,markets_commercial,2,300,8
661,markets_commercial,1,300,8
662,markets_commercial,0,300,8
663,markets_commercial,1,300,8
664,markets_commercial,1,300,8
665,markets_commercial,1,300,8
666,markets_commercial,2,300,8
667,markets_commercial,0,300,8
668,markets_commercial,0,300,8
669,markets_commercial,1,300,8
670,markets_commercial,2,300,8
671,markets_commercial,0,300,8
672,markets_commercial,1,300,8
673,markets_commercial,0,300,8
674,markets_commercial,0,300,8
675,markets_commercial,1,300,8
676,markets_commercial,0,300,8
677,markets_commercial,0,300,8
678,markets_commercial,1,300,8
679,markets_commercial,1,300,8
680,markets_commercial,0,300,8
681,markets_commercial,2,300,8
682,markets_commercial,0,300,8
683,markets_commercial,0,300,8
684,markets_commercial,0,300,8
685,markets_commercial,2,300,8
686,markets_commercial,1,300,8
687,markets_commercial,1,300,8
688,markets_commercial,0,300,8
689,markets_commercial,1,300,8
690,markets_commercial,0,300,8
691,markets_commercial,0,300,8
692,markets_commercial,0,300,8
693,markets_commercial,0,300,8
694,markets_commercial,0,300,8
695,markets_commercial,0,300,8
696,markets_commercial,3,300,8
697,markets_commercial,1,300,8
698,markets_commercial,0,300,8
699,markets_commercial,3,300,8
700,markets_commercial,2,300,8
701,markets_commercial,0,300,8
702,markets_commercial,0,300,8
703,markets_commercial,1,300,8
704,markets_commercial,0,300,8
705,markets_commercial,1,300,8
706,markets_commercial,0,300,8
707,markets_commercial,0,300,8
708,markets_commercial,0,300,8
709,markets_commercial,1,300,8
710,markets_commercial,3,300,8
711,markets_commercial,0,300,8
712,markets_commercial,0,300,8
713,markets_commercial,0,300,8
714,markets_commercial,0,300,8
715,markets_commercial,0,300,8
716,markets_commercial,1,300,8
717,markets_commercial,2,300,8
718,markets_commercial,1,300,8
719,markets_commercial,0,300,8
720,markets_commercial,0,300,8
721,markets_commercial,0,300,8
722,markets_commercial,0,300,8
723,markets_commercial,0,300,8
724,markets_commercial,1,300,8
725,markets_commercial,3,300,8
726,markets_commercial,0,300,8
727,markets_commercial,3,300,8
728,markets_commercial,1,300,8
729,markets_commercial,0,300,8
730,markets_commercial,0,300,8
731,markets_commercial,2,300,8
732,markets_commercial,0,300,8
733,markets_commercial,0,300,8
734,markets_commercial,2,300,8
735,markets_commercial,0,300,8
736,markets_commercial,2,300,8
737,markets_commercial,0,300,8
738,markets_commercial,1,300,8
739,markets_commercial,0,300,8
740,markets_commercial,1,300,8
741,markets_commercial,0,300,8
742,markets_commercial,1,300,8
743,markets_commercial,1,300,8
744,markets_commercial,1,300,8
745,markets_commercial,1,300,8
746,markets_commercial,0,300,8
747,markets_commercial,0,300,8
748,markets_commercial,0,300,8
749,markets_commercial,1,300,8
750,markets_commercial,0,300,8
751,markets_commercial,0,300,8
752,markets_commercial,0,300,8
753,markets_commercial,0,300,8
754,markets_commercial,0,300,8
755,markets_commercial,0,300,8
756,markets_commercial,1,300,8
757,markets_commercial,0,300,8
758,markets_commercial,0,300,8
759,markets_commercial,2,300,8
760,markets_commercial,1,300,8
761,markets_commercial,1,300,8
762,markets_commercial,0,300,8
763,markets_commercial,2,300,8
764,markets_commercial,1,300,8
765,markets_commercial,1,300,8
766,markets_commercial,1,300,8
767,markets_commercial,0,300,8
768,markets_commercial,1,300,8
769,markets_commercial,1,300,8
770,markets_commercial,1,300,8
771,markets_commercial,1,300,8
772,markets_commercial,1,300,8
773,markets_commercial,0,300,8
774,markets_commercial,1,300,8
775,markets_commercial,1,300,8
776,markets_commercial,0,300,8
777,markets_commercial,0,300,8
778,markets_commercial,1,300,8
779,markets_commercial,1,300,8
780,markets_commercial,1,300,8
781,markets_commercial,0,300,8
782,markets_commercial,1,300,8
783,markets_commercial,0,300,8
784,markets_commercial,0,300,8
785,markets_commercial,3,300,8
786,markets_commercial,0,300,8
787,markets_commercial,2,300,8
788,markets_commercial,1,300,8
789,markets_commercial,0,300,8
790,markets_commercial,1,300,8
791,markets_commercial,0,300,8
792,markets_commercial,0,300,8
793,markets_commercial,0,300,8
794,markets_commercial,0,300,8
795,markets_commercial,2,300,8
796,markets_commercial,0,300,8
797,markets_commercial,1,300,8
798,markets_commercial,0,300,8
799,markets_commercial,2,300,8
800,markets_commercial,0,300,8
801,markets_commercial,0,300,8
802,markets_commercial,1,300,8
803,markets_commercial,3,300,8
804,markets_commercial,0,300,8
805,markets_commercial,1,300,8
806,markets_commercial,1,300,8
807,markets_commercial,0,300,8
808,markets_commercial,1,300,8
809,markets_commercial,1,300,8
810,markets_commercial,1,300,8
811,markets_commercial,0,300,8
812,markets_commercial,2,300,8
813,markets_commercial,1,300,8
814,markets_commercial,0,300,8
815,markets_commercial,1,300,8
816,markets_commercial,1,300,8
817,markets_commercial,0,300,8
818,markets_commercial,0,300,8
819,markets_commercial,0,300,8
820,markets_commercial,1,300,8
821,markets_commercial,1,300,8
822,markets_commercial,0,300,8
823,markets_commercial,1,300,8
824,markets_commercial,2,300,8
825,markets_commercial,1,300,8
826,markets_commercial,0,300,8
827,markets_commercial,0,300,8
828,markets_commercial,0,300,8
829,markets_commercial,0,300,8
830,markets_commercial,1,300,8
831,markets_commercial,2,300,8
832,markets_commercial,1,300,8
833,markets_commercial,0,300,8
834,markets_commercial,1,300,8
835,markets_commercial,1,300,8
836,markets_commercial,3,300,8
837,markets_commercial,1,300,8
838,markets_commercial,1,300,8
839,markets_commercial,0,300,8
840,markets_commercial,0,300,8
841,markets_commercial,0,300,8
842,markets_commercial,1,300,8
843,markets_commercial,0,300,8
844,markets_commercial,0,300,8
845,markets_commercial,0,300,8
846,markets_commercial,1,300,8
847,markets_commercial,0,300,8
848,markets_commercial,0,300,8
849,markets_commercial,1,300,8
850,markets_commercial,1,300,8
851,markets_commercial,0,300,8
852,markets_commercial,0,300,8
853,markets_commercial,2,300,8
854,markets_commercial,0,300,8
855,markets_commercial,0,300,8
856,markets_commercial,0,300,8
857,markets_commercial,0,300,8
858,markets_commercial,0,300,8
859,markets_commercial,1,300,8
860,markets_commercial,0,300,8
861,markets_commercial,0,300,8
862,markets_commercial,1,300,8
863,markets_commercial,0,300,8
864,markets_commercial,0,300,8
865,markets_commercial,1,300,8
866,markets_commercial,0,300,8
867,markets_commercial,1,300,8
868,markets_commercial,1,300,8
869,markets_commercial,0,300,8
870,markets_commercial,1,300,8
871,markets_commercial,0,300,8
872,markets_commercial,0,300,8
873,markets_commercial,1,300,8
874,markets_commercial,0,300,8
875,markets_commercial,0,300,8
876,markets_commercial,0,300,8
877,markets_commercial,0,300,8
878,markets_commercial,0,300,8
879,markets_commercial,0,300,8
880,markets_commercial,2,300,8
881,markets_commercial,0,300,8
882,markets_commercial,2,300,8
883,markets_commercial,0,300,8
884,markets_commercial,0,300,8
885,markets_commercial,0,300,8
886,markets_commercial,0,300,8
887,markets_commercial,0,300,8
888,markets_commercial,0,300,8
889,markets_commercial,0,300,8
890,markets_commercial,0,300,8
891,markets_commercial,0,300,8
892,markets_commercial,0,300,8
893,markets_commercial,0,300,8
894,markets_commercial,0,300,8
895,markets_commercial,0,300,8
896,markets_commercial,0,300,8
897,markets_commercial,0,300,8
898,markets_commercial,2,300,8
899,markets_commercial,0,300,8
900,markets_commercial,1,300,8
901,markets_commercial,0,300,8
902,markets_commercial,0,300,8
903,markets_commercial,0,300,8
904,markets_commercial,1,300,8
905,markets_commercial,0,300,8
906,markets_commercial,1,300,8
